event_id,date,start_time,end_time,type,location,animal_location,initiator,victim,winner,loser,intervenor,observer,other_notes,datetime_start,datetime_end,duration,ts_start,ts_end,group_id_initiator,group_id_victim,group_id_winner,group_id_loser,group_id_intervenor,event_A2A,event_B2B,event_A2B,event_B2A,event_ingroup,success,epoch,merge_day,food_epoch,relative_time,player_pair_set,pre_winner,pre_loser,pre_event_interval
80,2024-06-15,10:24:55.0,10:25:04.0,R,left,,rat004,rat003,rat003,rat004,,,continuous chasing,2024-06-15 10:24:55,2024-06-15 10:25:04,9.0,1718461495000000000,1718461504000000000,A,A,A,A,,True,,,,True,False,,-4,3.0,1388.0,"[""rat003"", ""rat004""]",rat003,rat004,1187.0
94,2024-06-15,10:27:43.0,10:27:46.0,R,right,,rat031,rat034,rat034,rat031,,,rat031 pick a nearby food,2024-06-15 10:27:43,2024-06-15 10:27:46,3.0,1718461663000000000,1718461666000000000,B,B,B,B,,,True,,,True,False,,-4,4.0,1432.0,"[""rat031"", ""rat034""]",,,
95,2024-06-15,10:27:50.0,10:27:58.0,R,right,,rat030,rat034,rat034,rat030,,,,2024-06-15 10:27:50,2024-06-15 10:27:58,8.0,1718461670000000000,1718461678000000000,B,B,B,B,,,True,,,True,False,,-4,4.0,1444.0,"[""rat030"", ""rat034""]",,,
96,2024-06-15,10:28:13.0,10:28:22.0,R,right,,rat030,rat034,rat034,rat030,,,,2024-06-15 10:28:13,2024-06-15 10:28:22,9.0,1718461693000000000,1718461702000000000,B,B,B,B,,,True,,,True,False,,-4,4.0,1468.0,"[""rat030"", ""rat034""]",rat034,rat030,23.0
97,2024-06-15,10:29:28.0,10:29:31.0,R,right,,rat033,rat034,rat034,rat033,,,,2024-06-15 10:29:28,2024-06-15 10:29:31,3.0,1718461768000000000,1718461771000000000,B,B,B,B,,,True,,,True,False,,-4,4.0,1537.0,"[""rat033"", ""rat034""]",rat033,rat034,996.0
98,2024-06-15,10:29:42.0,10:29:47.0,R,right,,rat033,rat031,rat031,rat033,,,,2024-06-15 10:29:42,2024-06-15 10:29:47,5.0,1718461782000000000,1718461787000000000,B,B,B,B,,,True,,,True,False,,-4,4.0,1553.0,"[""rat031"", ""rat033""]",rat033,rat031,952.0
99,2024-06-15,10:30:00.0,10:30:10.0,R,right,,rat033,rat030,rat030,rat033,,,,2024-06-15 10:30:00,2024-06-15 10:30:10,10.0,1718461800000000000,1718461810000000000,B,B,B,B,,,True,,,True,False,,-4,4.0,1576.0,"[""rat030"", ""rat033""]",,,
100,2024-06-17,14:59:46.0,15:00:00.0,FD,left,,,,,,,,left last food delivery,2024-06-17 14:59:46,2024-06-17 15:00:00,14.0,1718650786000000000,1718650800000000000,,,,,,,,,,,,,-2,5.0,14.0,[NaN],,,190552.0
101,2024-06-17,15:00:33.0,15:00:51.0,FM,left,,rat005,,,,,,left bottom conner,2024-06-17 15:00:33,2024-06-17 15:00:51,18.0,1718650833000000000,1718650851000000000,A,,,,,,,,,,,,-2,5.0,65.0,"[NaN, ""rat005""]",,,189863.0
102,2024-06-17,15:00:57.0,15:01:16.0,FM,left,,rat003,,,,,,location same as previous one cached by 005,2024-06-17 15:00:57,2024-06-17 15:01:16,19.0,1718650857000000000,1718650876000000000,A,,,,,,,,,,,,-2,5.0,90.0,"[NaN, ""rat003""]",,,334010.0
103,2024-06-17,15:01:29.0,15:01:42.0,FM,left,,rat004,,,,,,,2024-06-17 15:01:29,2024-06-17 15:01:42,13.0,1718650889000000000,1718650902000000000,A,,,,,,,,,,,,-2,5.0,116.0,"[NaN, ""rat004""]",,,190390.0
104,2024-06-17,15:01:46.0,15:02:07.0,FM,left,,rat004,,,,,,"NL, but location same as previous one cached by 005; pick away one pellet",2024-06-17 15:01:46,2024-06-17 15:02:07,21.0,1718650906000000000,1718650927000000000,A,,,,,,,,,,,,-2,5.0,141.0,"[NaN, ""rat004""]",,,17.0
105,2024-06-17,15:02:07.0,15:02:37.0,FM,left,,rat004,,,,,,"SL, but original pellet already gone, more like a random choose",2024-06-17 15:02:07,2024-06-17 15:02:37,30.0,1718650927000000000,1718650957000000000,A,,,,,,,,,,,,-2,5.0,171.0,"[NaN, ""rat004""]",,,21.0
106,2024-06-17,15:02:37.0,15:03:34.0,FM,left,,rat004,,,,,,"SL, try chewing several times and give up to get another one",2024-06-17 15:02:37,2024-06-17 15:03:34,57.0,1718650957000000000,1718651014000000000,A,,,,,,,,,,,,-2,5.0,228.0,"[NaN, ""rat004""]",,,30.0
107,2024-06-17,15:05:04.0,15:05:11.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:05:04,2024-06-17 15:05:11,7.0,1718651104000000000,1718651111000000000,A,,,,,,,,,,,,-2,5.0,325.0,"[NaN, ""rat004""]",,,147.0
108,2024-06-17,15:05:11.0,15:05:19.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:05:11,2024-06-17 15:05:19,8.0,1718651111000000000,1718651119000000000,A,,,,,,,,,,,,-2,5.0,333.0,"[NaN, ""rat004""]",,,7.0
109,2024-06-17,15:07:12.0,15:07:36.0,FM,left,,rat004,,,,,,"NL, first choose left bottom conner, found food there and change location",2024-06-17 15:07:12,2024-06-17 15:07:36,24.0,1718651232000000000,1718651256000000000,A,,,,,,,,,,,,-2,5.0,470.0,"[NaN, ""rat004""]",,,121.0
110,2024-06-17,15:07:49.0,15:07:57.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:07:49,2024-06-17 15:07:57,8.0,1718651269000000000,1718651277000000000,A,,,,,,,,,,,,-2,5.0,491.0,"[NaN, ""rat004""]",,,37.0
111,2024-06-17,15:07:57.0,15:08:11.0,FM,left,,rat003,,,,,,NL,2024-06-17 15:07:57,2024-06-17 15:08:11,14.0,1718651277000000000,1718651291000000000,A,,,,,,,,,,,,-2,5.0,505.0,"[NaN, ""rat003""]",,,420.0
112,2024-06-17,15:08:28.0,15:08:40.0,FM,left,,rat006,,,,,,NL,2024-06-17 15:08:28,2024-06-17 15:08:40,12.0,1718651308000000000,1718651320000000000,A,,,,,,,,,,,,-2,5.0,534.0,"[NaN, ""rat006""]",,,190612.0
113,2024-06-17,15:08:40.0,15:08:58.0,FM,left,,rat005,,,,,,"NL, put down and start to rob other's food",2024-06-17 15:08:40,2024-06-17 15:08:58,18.0,1718651320000000000,1718651338000000000,A,,,,,,,,,,,,-2,5.0,552.0,"[NaN, ""rat005""]",,,487.0
114,2024-06-17,15:08:58.0,15:09:01.0,R,left,,rat005,rat010,rat005,rat010,,,very rare case that succeed in robing,2024-06-17 15:08:58,2024-06-17 15:09:01,3.0,1718651338000000000,1718651341000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,555.0,"[""rat005"", ""rat010""]",rat005,rat010,334130.0
115,2024-06-17,15:09:01.0,15:09:06.0,R,left,,rat010,rat005,rat005,rat010,,,"010 do not get 005's food, but get another food",2024-06-17 15:09:01,2024-06-17 15:09:06,5.0,1718651341000000000,1718651346000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,560.0,"[""rat005"", ""rat010""]",rat005,rat010,3.0
116,2024-06-17,15:09:09.0,15:09:20.0,R,left,,rat007,rat010,rat007,rat010,,,007 get a pellet and leave the messy competition,2024-06-17 15:09:09,2024-06-17 15:09:20,11.0,1718651349000000000,1718651360000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,574.0,"[""rat007"", ""rat010""]",,,
117,2024-06-17,15:09:15.0,15:09:24.0,R,left,,rat006,rat010,rat006,rat010,,,"join competition betweeen 010 and 007, rob from other side of 007, after both of them left, 010 find another left one",2024-06-17 15:09:15,2024-06-17 15:09:24,9.0,1718651355000000000,1718651364000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,578.0,"[""rat006"", ""rat010""]",rat006,rat010,334343.0
118,2024-06-17,15:10:25.0,15:10:33.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:10:25,2024-06-17 15:10:33,8.0,1718651425000000000,1718651433000000000,A,,,,,,,,,,,,-2,5.0,647.0,"[NaN, ""rat004""]",,,156.0
119,2024-06-17,15:11:04.0,15:11:10.0,R,left,,rat005,rat004,rat004,rat005,,,,2024-06-17 15:11:04,2024-06-17 15:11:10,6.0,1718651464000000000,1718651470000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,684.0,"[""rat005"", ""rat004""]",rat005,rat004,191142.0
120,2024-06-17,15:11:21.0,15:11:29.0,FM,left,,rat010,,,,,,,2024-06-17 15:11:21,2024-06-17 15:11:29,8.0,1718651481000000000,1718651489000000000,A,,,,,,,,,,,,-2,5.0,703.0,"[NaN, ""rat010""]",,,334453.0
121,2024-06-17,15:12:25.0,15:12:28.0,R,left,,rat003,rat010,rat010,rat003,,,,2024-06-17 15:12:25,2024-06-17 15:12:28,3.0,1718651545000000000,1718651548000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,762.0,"[""rat010"", ""rat003""]",rat003,rat010,190860.0
122,2024-06-17,15:13:02.0,15:13:09.0,R,left,,rat006,rat010,rat010,rat006,,,,2024-06-17 15:13:02,2024-06-17 15:13:09,7.0,1718651582000000000,1718651589000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,803.0,"[""rat006"", ""rat010""]",rat006,rat010,227.0
123,2024-06-17,15:13:03.0,15:13:05.0,R,left,,rat004,rat010,rat004,rat010,,,left robbed food somewhere else,2024-06-17 15:13:03,2024-06-17 15:13:05,2.0,1718651583000000000,1718651585000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,799.0,"[""rat010"", ""rat004""]",rat010,rat004,190649.0
124,2024-06-17,15:13:05.0,15:13:13.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:13:05,2024-06-17 15:13:13,8.0,1718651585000000000,1718651593000000000,A,,,,,,,,,,,,-2,5.0,807.0,"[NaN, ""rat004""]",,,160.0
125,2024-06-17,15:13:13.0,15:13:18.0,R,left,,rat004,rat006,rat004,rat006,,,,2024-06-17 15:13:13,2024-06-17 15:13:18,5.0,1718651593000000000,1718651598000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,812.0,"[""rat006"", ""rat004""]",rat006,rat004,334278.0
126,2024-06-17,15:13:18.0,15:13:28.0,FM,left,,rat004,,,,,,SL,2024-06-17 15:13:18,2024-06-17 15:13:28,10.0,1718651598000000000,1718651608000000000,A,,,,,,,,,,,,-2,5.0,822.0,"[NaN, ""rat004""]",,,13.0
127,2024-06-17,15:13:33.0,15:13:43.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:13:33,2024-06-17 15:13:43,10.0,1718651613000000000,1718651623000000000,A,,,,,,,,,,,,-2,5.0,837.0,"[NaN, ""rat004""]",,,15.0
128,2024-06-17,15:13:49.0,15:13:52.0,R,left,,rat004,rat006,rat004,rat006,,,,2024-06-17 15:13:49,2024-06-17 15:13:52,3.0,1718651629000000000,1718651632000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,846.0,"[""rat006"", ""rat004""]",rat004,rat006,36.0
129,2024-06-17,15:13:52.0,15:14:04.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:13:52,2024-06-17 15:14:04,12.0,1718651632000000000,1718651644000000000,A,,,,,,,,,,,,-2,5.0,858.0,"[NaN, ""rat004""]",,,19.0
130,2024-06-17,15:14:11.0,15:14:32.0,FM,left,,rat004,,,,,,"NL, eat for a while and put food down",2024-06-17 15:14:11,2024-06-17 15:14:32,21.0,1718651651000000000,1718651672000000000,A,,,,,,,,,,,,-2,5.0,886.0,"[NaN, ""rat004""]",,,19.0
131,2024-06-17,15:15:29.0,15:15:33.0,R,left,,rat004,rat005,rat004,rat005,,,,2024-06-17 15:15:29,2024-06-17 15:15:33,4.0,1718651729000000000,1718651733000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,947.0,"[""rat005"", ""rat004""]",rat004,rat005,265.0
132,2024-06-17,15:15:33.0,15:15:41.0,FM,left,,rat004,,,,,,"NL, addicted to rob other's food",2024-06-17 15:15:33,2024-06-17 15:15:41,8.0,1718651733000000000,1718651741000000000,A,,,,,,,,,,,,-2,5.0,955.0,"[NaN, ""rat004""]",,,82.0
133,2024-06-17,15:17:42.0,15:17:45.0,R,left,,rat004,rat006,rat006,rat004,,,,2024-06-17 15:17:42,2024-06-17 15:17:45,3.0,1718651862000000000,1718651865000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,1079.0,"[""rat006"", ""rat004""]",rat004,rat006,233.0
134,2024-06-17,15:18:19.0,15:18:22.0,R,left,,rat003,rat006,rat003,rat006,,,,2024-06-17 15:18:19,2024-06-17 15:18:22,3.0,1718651899000000000,1718651902000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,1116.0,"[""rat006"", ""rat003""]",rat003,rat006,190740.0
135,2024-06-17,15:22:56.0,15:23:07.0,FM,left,,rat004,,,,,,NL,2024-06-17 15:22:56,2024-06-17 15:23:07,11.0,1718652176000000000,1718652187000000000,A,,,,,,,,,,,,-2,5.0,1401.0,"[NaN, ""rat004""]",,,443.0
136,2024-06-17,15:23:50.0,15:23:57.0,R,left,,rat010,rat003,rat003,rat010,,,,2024-06-17 15:23:50,2024-06-17 15:23:57,7.0,1718652230000000000,1718652237000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,1451.0,"[""rat010"", ""rat003""]",rat010,rat003,685.0
137,2024-06-17,15:25:18.0,15:25:21.0,R,left,,rat004,rat010,rat004,rat010,,,,2024-06-17 15:25:18,2024-06-17 15:25:21,3.0,1718652318000000000,1718652321000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,1535.0,"[""rat010"", ""rat004""]",rat004,rat010,735.0
138,2024-06-17,15:25:21.0,15:25:32.0,FM,left,,rat004,,,,,,"NL, have several preferred locations, but randomly choose among them",2024-06-17 15:25:21,2024-06-17 15:25:32,11.0,1718652321000000000,1718652332000000000,A,,,,,,,,,,,,-2,5.0,1546.0,"[NaN, ""rat004""]",,,145.0
139,2024-06-17,15:28:52.0,15:28:54.0,R,left,,rat005,rat004,rat004,rat005,,,,2024-06-17 15:28:52,2024-06-17 15:28:54,2.0,1718652532000000000,1718652534000000000,A,A,A,A,,True,,,,True,False,,-2,5.0,1748.0,"[""rat005"", ""rat004""]",rat004,rat005,803.0
140,2024-06-17,15:28:54.0,15:28:56.0,R,left,,rat005,rat006,rat005,rat006,,,,2024-06-17 15:28:54,2024-06-17 15:28:56,2.0,1718652534000000000,1718652536000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,1750.0,"[""rat005"", ""rat006""]",,,
141,2024-06-17,15:28:56.0,15:29:05.0,FM,left,,rat005,,,,,,drop robbed food,2024-06-17 15:28:56,2024-06-17 15:29:05,9.0,1718652536000000000,1718652545000000000,A,,,,,,,,,,,,-2,5.0,1759.0,"[NaN, ""rat005""]",,,1216.0
142,2024-06-17,15:29:30.0,15:29:35.0,R,left,,rat003,rat010,rat003,rat010,,,,2024-06-17 15:29:30,2024-06-17 15:29:35,5.0,1718652570000000000,1718652575000000000,A,A,A,A,,True,,,,True,True,,-2,5.0,1789.0,"[""rat010"", ""rat003""]",rat003,rat010,340.0
143,2024-06-18,15:47:20.0,15:47:44.0,FD,right,,,,,,,,right last food delivery,2024-06-18 15:47:20,2024-06-18 15:47:44,24.0,1718740040000000000,1718740064000000000,,,,,,,,,,,,,-1,6.0,24.0,[NaN],,,89254.0
144,2024-06-18,15:55:49.0,15:55:52.0,R,right,,rat030,rat031,rat031,rat030,,,,2024-06-18 15:55:49,2024-06-18 15:55:52,3.0,1718740549000000000,1718740552000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,512.0,"[""rat030"", ""rat031""]",rat031,rat030,279141.0
145,2024-06-18,15:57:22.0,15:57:26.0,FM,right,,rat030,,,,,,give up chewing and leave food,2024-06-18 15:57:22,2024-06-18 15:57:26,4.0,1718740642000000000,1718740646000000000,B,,,,,,,,,,,,-1,6.0,606.0,"[""rat030"", NaN]",,,
146,2024-06-18,15:57:33.0,15:57:41.0,FM,right,,rat030,,,,,,NL,2024-06-18 15:57:33,2024-06-18 15:57:41,8.0,1718740653000000000,1718740661000000000,B,,,,,,,,,,,,-1,6.0,621.0,"[""rat030"", NaN]",,,11.0
147,2024-06-18,15:57:46.0,15:57:51.0,FM,right,,rat030,,,,,,NL,2024-06-18 15:57:46,2024-06-18 15:57:51,5.0,1718740666000000000,1718740671000000000,B,,,,,,,,,,,,-1,6.0,631.0,"[""rat030"", NaN]",,,13.0
148,2024-06-18,15:58:08.0,15:58:10.0,FM,right,,rat030,,,,,,NL,2024-06-18 15:58:08,2024-06-18 15:58:10,2.0,1718740688000000000,1718740690000000000,B,,,,,,,,,,,,-1,6.0,650.0,"[""rat030"", NaN]",,,22.0
149,2024-06-18,16:00:26.0,16:00:31.0,R,right,,rat031,rat030,rat031,rat030,,,,2024-06-18 16:00:26,2024-06-18 16:00:31,5.0,1718740826000000000,1718740831000000000,B,B,B,B,,,True,,,True,True,,-1,6.0,791.0,"[""rat030"", ""rat031""]",rat031,rat030,277.0
150,2024-06-18,16:00:31.0,16:00:34.0,R,right,,rat030,rat031,rat031,rat030,,,,2024-06-18 16:00:31,2024-06-18 16:00:34,3.0,1718740831000000000,1718740834000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,794.0,"[""rat030"", ""rat031""]",rat031,rat030,5.0
151,2024-06-18,16:00:39.0,16:00:44.0,R,right,,rat031,rat030,rat031,rat030,,,031 give up its food and rob 030 then ran away; 030 pick its food,2024-06-18 16:00:39,2024-06-18 16:00:44,5.0,1718740839000000000,1718740844000000000,B,B,B,B,,,True,,,True,True,,-1,6.0,804.0,"[""rat030"", ""rat031""]",rat031,rat030,8.0
152,2024-06-18,16:01:16.0,16:01:18.0,R,right,,rat030,rat034,rat034,rat030,,,,2024-06-18 16:01:16,2024-06-18 16:01:18,2.0,1718740876000000000,1718740878000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,838.0,"[""rat030"", ""rat034""]",rat034,rat030,279183.0
153,2024-06-18,16:02:01.0,16:02:05.0,R,right,,rat030,rat032,rat032,rat030,,,,2024-06-18 16:02:01,2024-06-18 16:02:05,4.0,1718740921000000000,1718740925000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,885.0,"[""rat030"", ""rat032""]",,,
154,2024-06-18,16:07:51.0,16:07:54.0,R,right,,rat030,rat031,rat031,rat030,,,,2024-06-18 16:07:51,2024-06-18 16:07:54,3.0,1718741271000000000,1718741274000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1234.0,"[""rat030"", ""rat031""]",rat031,rat030,432.0
155,2024-06-18,16:07:54.0,16:08:01.0,R,right,,rat030,rat031,rat030,rat031,,,,2024-06-18 16:07:54,2024-06-18 16:08:01,7.0,1718741274000000000,1718741281000000000,B,B,B,B,,,True,,,True,True,,-1,6.0,1241.0,"[""rat030"", ""rat031""]",rat031,rat030,3.0
156,2024-06-18,16:08:01.0,16:08:05.0,R,right,,rat031,rat030,rat031,rat030,,,,2024-06-18 16:08:01,2024-06-18 16:08:05,4.0,1718741281000000000,1718741285000000000,B,B,B,B,,,True,,,True,True,,-1,6.0,1245.0,"[""rat030"", ""rat031""]",rat030,rat031,7.0
157,2024-06-18,16:08:05.0,16:08:10.0,R,right,,rat030,rat031,rat031,rat030,,,"0331 ran away, stop the back forth",2024-06-18 16:08:05,2024-06-18 16:08:10,5.0,1718741285000000000,1718741290000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1250.0,"[""rat030"", ""rat031""]",rat031,rat030,4.0
158,2024-06-18,16:09:02.0,16:09:06.0,R,right,,rat033,rat031,rat031,rat033,,,,2024-06-18 16:09:02,2024-06-18 16:09:06,4.0,1718741342000000000,1718741346000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1306.0,"[""rat031"", ""rat033""]",rat031,rat033,279560.0
159,2024-06-18,16:09:17.0,16:09:27.0,R,right,,rat034,rat032,rat032,rat034,,,continuous chasing,2024-06-18 16:09:17,2024-06-18 16:09:27,10.0,1718741357000000000,1718741367000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1327.0,"[""rat032"", ""rat034""]",rat032,rat034,424259.0
160,2024-06-18,16:09:33.0,16:09:36.0,R,right,,rat033,rat030,rat030,rat033,,,,2024-06-18 16:09:33,2024-06-18 16:09:36,3.0,1718741373000000000,1718741376000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1336.0,"[""rat030"", ""rat033""]",rat030,rat033,279573.0
161,2024-06-18,16:09:38.0,16:09:43.0,R,right,,rat035,rat031,rat031,rat035,,,,2024-06-18 16:09:38,2024-06-18 16:09:43,5.0,1718741378000000000,1718741383000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1343.0,"[""rat031"", ""rat035""]",,,
162,2024-06-18,16:09:50.0,16:09:53.0,R,right,,rat030,rat034,rat034,rat030,,,"030 failed to compete a food, so try rob, but failed",2024-06-18 16:09:50,2024-06-18 16:09:53,3.0,1718741390000000000,1718741393000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1353.0,"[""rat030"", ""rat034""]",rat034,rat030,514.0
163,2024-06-18,16:11:45.0,16:11:48.0,R,right,,rat030,rat033,rat033,rat030,,,,2024-06-18 16:11:45,2024-06-18 16:11:48,3.0,1718741505000000000,1718741508000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1468.0,"[""rat030"", ""rat033""]",rat030,rat033,132.0
164,2024-06-18,16:11:52.0,16:11:58.0,R,right,,rat030,rat033,rat033,rat030,,,,2024-06-18 16:11:52,2024-06-18 16:11:58,6.0,1718741512000000000,1718741518000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1478.0,"[""rat030"", ""rat033""]",rat033,rat030,7.0
165,2024-06-18,16:11:58.0,16:12:02.0,R,right,,rat030,rat033,rat030,rat033,,,,2024-06-18 16:11:58,2024-06-18 16:12:02,4.0,1718741518000000000,1718741522000000000,B,B,B,B,,,True,,,True,True,,-1,6.0,1482.0,"[""rat030"", ""rat033""]",rat033,rat030,6.0
166,2024-06-18,16:12:02.0,16:12:07.0,R,right,,rat033,rat030,rat030,rat033,,,,2024-06-18 16:12:02,2024-06-18 16:12:07,5.0,1718741522000000000,1718741527000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1487.0,"[""rat030"", ""rat033""]",rat030,rat033,4.0
167,2024-06-18,16:12:07.0,16:12:10.0,R,right,,rat031,rat030,rat030,rat031,,,"rat031 escape, rat033 then look for rat031, but no food",2024-06-18 16:12:07,2024-06-18 16:12:10,3.0,1718741527000000000,1718741530000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1490.0,"[""rat030"", ""rat031""]",rat031,rat030,242.0
168,2024-06-18,16:12:56.0,16:13:01.0,R,right,,rat031,rat030,rat031,rat030,,,,2024-06-18 16:12:56,2024-06-18 16:13:01,5.0,1718741576000000000,1718741581000000000,B,B,B,B,,,True,,,True,True,,-1,6.0,1541.0,"[""rat030"", ""rat031""]",rat030,rat031,49.0
169,2024-06-18,16:13:01.0,16:13:18.0,FM,right,,rat031,,,,,,NL,2024-06-18 16:13:01,2024-06-18 16:13:18,17.0,1718741581000000000,1718741598000000000,B,,,,,,,,,,,,-1,6.0,1558.0,"[NaN, ""rat031""]",,,280764.0
170,2024-06-18,16:14:36.0,16:14:40.0,R,right,,rat031,rat030,rat030,rat031,,,,2024-06-18 16:14:36,2024-06-18 16:14:40,4.0,1718741676000000000,1718741680000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1640.0,"[""rat030"", ""rat031""]",rat031,rat030,100.0
171,2024-06-18,16:15:17.0,16:15:25.0,R,right,,rat035,rat031,rat031,rat035,,,,2024-06-18 16:15:17,2024-06-18 16:15:25,8.0,1718741717000000000,1718741725000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1685.0,"[""rat031"", ""rat035""]",rat031,rat035,339.0
172,2024-06-18,16:15:25.0,16:15:28.0,R,right,,rat035,rat033,rat033,rat035,,,035 found another food nearby,2024-06-18 16:15:25,2024-06-18 16:15:28,3.0,1718741725000000000,1718741728000000000,B,B,B,B,,,True,,,True,False,,-1,6.0,1688.0,"[""rat035"", ""rat033""]",,,
173,2024-06-19,11:19:47.0,11:19:58.0,FD,left,,,,,,,,left first/last food delivery,2024-06-19 11:19:47,2024-06-19 11:19:58,11.0,1718810387000000000,1718810398000000000,,,,,,,,,,,,,0,7.0,11.0,[NaN],,,70347.0
174,2024-06-19,11:22:23.0,11:22:26.0,R,left,,rat007,rat003,rat003,rat007,,,,2024-06-19 11:22:23,2024-06-19 11:22:26,3.0,1718810543000000000,1718810546000000000,A,A,A,A,,True,,,,True,False,,0,7.0,159.0,"[""rat007"", ""rat003""]",rat003,rat007,349390.0
175,2024-06-19,11:22:26.0,11:22:29.0,R,left,,rat007,rat004,rat004,rat007,,,,2024-06-19 11:22:26,2024-06-19 11:22:29,3.0,1718810546000000000,1718810549000000000,A,A,A,A,,True,,,,True,False,,0,7.0,162.0,"[""rat007"", ""rat004""]",rat004,rat007,493259.0
176,2024-06-19,11:25:32.0,11:25:55.0,FM,left,,rat005,,,,,,NL,2024-06-19 11:25:32,2024-06-19 11:25:55,23.0,1718810732000000000,1718810755000000000,A,,,,,,,,,,,,0,7.0,368.0,"[NaN, ""rat005""]",,,158196.0
177,2024-06-19,11:25:55.0,11:25:57.0,R,left,,rat005,rat003,rat003,rat005,,,,2024-06-19 11:25:55,2024-06-19 11:25:57,2.0,1718810755000000000,1718810757000000000,A,A,A,A,,True,,,,True,False,,0,7.0,370.0,"[""rat005"", ""rat003""]",rat003,rat005,349630.0
178,2024-06-19,11:27:04.0,11:27:06.0,R,left,,rat006,rat005,rat005,rat006,,,,2024-06-19 11:27:04,2024-06-19 11:27:06,2.0,1718810824000000000,1718810826000000000,A,A,A,A,,True,,,,True,False,,0,7.0,439.0,"[""rat005"", ""rat006""]",rat005,rat006,158290.0
179,2024-06-19,11:27:24.0,11:27:34.0,FM,left,,rat003,,,,,,"SL, same as it eat previously",2024-06-19 11:27:24,2024-06-19 11:27:34,10.0,1718810844000000000,1718810854000000000,A,,,,,,,,,,,,0,7.0,467.0,"[NaN, ""rat003""]",,,159567.0
180,2024-06-19,11:28:12.0,11:28:16.0,FM,left,,rat004,,,,,,NL,2024-06-19 11:28:12,2024-06-19 11:28:16,4.0,1718810892000000000,1718810896000000000,A,,,,,,,,,,,,0,7.0,509.0,"[NaN, ""rat004""]",,,158571.0
181,2024-06-19,11:28:20.0,11:28:23.0,R,left,,rat004,rat007,rat007,rat004,,,,2024-06-19 11:28:20,2024-06-19 11:28:23,3.0,1718810900000000000,1718810903000000000,A,A,A,A,,True,,,,True,False,,0,7.0,516.0,"[""rat007"", ""rat004""]",rat004,rat007,354.0
182,2024-06-19,11:28:34.0,11:28:36.0,R,left,,rat004,rat003,rat003,rat004,,,,2024-06-19 11:28:34,2024-06-19 11:28:36,2.0,1718810914000000000,1718810916000000000,A,A,A,A,,True,,,,True,False,,0,7.0,529.0,"[""rat003"", ""rat004""]",rat003,rat004,349419.0
183,2024-06-19,11:30:42.0,11:30:53.0,FM,left,,rat004,,,,,,"NL, conner of soil cage and empty cage",2024-06-19 11:30:42,2024-06-19 11:30:53,11.0,1718811042000000000,1718811053000000000,A,,,,,,,,,,,,0,7.0,666.0,"[NaN, ""rat004""]",,,150.0
184,2024-06-19,11:30:53.0,11:30:53.0,R,left,,rat004,rat005,rat005,rat004,,,,2024-06-19 11:30:53,2024-06-19 11:30:53,0.0,1718811053000000000,1718811053000000000,A,A,A,A,,True,,,,True,False,,0,7.0,666.0,"[""rat005"", ""rat004""]",rat004,rat005,158521.0
