clip,timestamp,rat003_center_x,rat003_center_y,rat004_center_x,rat004_center_y,rat005_center_x,rat005_center_y,rat006_center_x,rat006_center_y,rat007_center_x,rat007_center_y,rat010_center_x,rat010_center_y,rat030_center_x,rat030_center_y,rat031_center_x,rat031_center_y,rat032_center_x,rat032_center_y,rat033_center_x,rat033_center_y,rat034_center_x,rat034_center_y,rat035_center_x,rat035_center_y
C4,1718891298467089296,1341,205,1236,205,2092,124,1294,242,1199,310,1276,540,1355,328,1139,291,1391,283,512,460,1808,451,1551,436
C4,1718891298567089240,1342,203,1236,206,2089,127,1295,242,1199,311,1278,513,1353,328,1139,289,1390,280,515,471,1808,450,1551,435
C4,1718891298667089144,1341,203,1236,208,2090,125,1293,241,1198,311,1275,469,1351,329,1139,288,1388,279,516,471,1808,450,1551,435
C4,1718891298767089152,1340,203,1236,209,2087,127,1294,243,1198,311,1289,426,1355,329,1139,289,1389,279,515,476,1808,450,1551,434
C4,1718891298867089056,1337,202,1235,210,2089,123,1295,243,1198,312,1290,414,1362,332,1139,290,1389,278,510,511,1808,451,1551,434
C4,1718891298967089040,1325,197,1233,213,2090,120,1297,243,1198,311,1289,400,1361,332,1139,288,1389,278,510,541,1809,451,1551,434
C4,1718891299067089048,1319,198,1234,219,2091,120,1301,243,1199,311,1288,393,1363,334,1139,288,1391,279,509,561,1810,451,1552,435
C4,1718891299167088904,1320,200,1232,219,2089,124,1298,245,1200,309,1287,387,1361,331,1138,284,1391,280,506,559,1812,450,1552,433
C4,1718891299267088936,1323,195,1234,221,2088,127,1296,242,1201,305,1283,384,1357,330,1136,295,1393,282,501,561,1818,448,1546,433
C4,1718891299367088832,1326,194,1237,212,2088,127,1298,241,1202,301,1281,380,1352,329,1134,293,1392,281,495,575,1826,446,1540,433
C4,1718891299467088856,1328,192,1240,213,2080,120,1303,242,1198,300,1281,377,1358,331,1132,289,1391,279,496,582,1837,445,1539,432
C4,1718891299567088808,1326,193,1239,215,2070,117,1300,242,1198,297,1281,368,1369,334,1131,283,1392,279,487,598,1850,441,1534,429
C4,1718891299667088760,1321,191,1241,213,2063,119,1301,243,1197,301,1281,363,1362,327,1133,291,1390,278,475,606,1856,440,1528,425
C4,1718891299767088704,1315,188,1239,219,2047,109,1301,245,1193,301,1282,364,1369,332,1136,296,1388,278,466,617,1864,435,1520,418
C4,1718891299867088712,1319,192,1239,226,2036,109,1303,247,1194,301,1282,362,1368,330,1130,291,1386,279,460,626,1870,429,1514,414
C4,1718891299967088696,1322,191,1240,225,2036,111,1302,249,1195,301,1282,362,1369,330,1097,270,1386,278,458,630,1871,427,1510,411
C4,1718891300067088592,1323,191,1240,225,2031,111,1304,249,1197,301,1283,362,1370,329,1130,242,1384,278,454,630,1870,427,1500,403
C4,1718891300167088584,1322,191,1240,226,2012,105,1304,250,1198,301,1286,361,1370,328,1133,234,1383,277,450,632,1870,420,1493,396
C4,1718891300267088552,1322,192,1240,227,1999,107,1303,249,1201,304,1291,355,1370,327,1139,195,1385,278,449,632,1873,412,1486,390
C4,1718891300367088528,1323,192,1240,227,1987,113,1304,249,1206,303,1293,348,1370,326,1141,193,1385,278,451,628,1876,402,1478,381
C4,1718891300467088472,1322,191,1240,226,1981,117,1304,248,1210,306,1293,343,1369,326,1142,192,1386,278,452,627,1883,395,1476,377
C4,1718891300567088408,1322,191,1240,227,1977,123,1302,248,1207,308,1294,339,1370,325,1139,186,1385,277,454,623,1887,388,1471,371
C4,1718891300667088408,1322,190,1240,226,1969,127,1302,247,1204,308,1298,328,1372,325,1137,185,1385,277,454,620,1888,377,1469,367
C4,1718891300767088360,1322,191,1239,226,1957,130,1302,248,1204,309,1299,324,1372,325,1135,187,1385,276,455,615,1888,367,1468,366
C4,1718891300867088336,1321,192,1239,226,1955,128,1302,247,1206,309,1301,322,1373,325,1135,187,1384,276,456,613,1887,360,1468,365
C4,1718891300967088288,1321,192,1239,226,1955,126,1301,246,1204,308,1302,319,1376,327,1135,187,1386,277,446,619,1887,359,1469,364
C4,1718891301067088216,1322,192,1239,227,1953,123,1301,246,1204,309,1302,318,1376,327,1134,188,1385,277,436,619,1886,358,1471,365
C4,1718891301167088184,1323,191,1240,227,1955,121,1301,246,1206,310,1302,319,1376,326,1134,187,1385,277,425,618,1887,363,1471,366
C4,1718891301267088152,1325,190,1240,225,1955,122,1302,246,1208,311,1302,322,1374,325,1135,192,1386,277,412,621,1883,368,1470,364
C4,1718891301367088144,1326,189,1240,228,1947,122,1302,245,1208,311,1302,322,1372,324,1135,191,1386,276,402,623,1874,368,1472,366
C4,1718891301467088048,1326,189,1240,227,1946,125,1301,244,1211,310,1303,320,1369,321,1136,189,1385,275,397,626,1867,367,1471,366
C4,1718891301567087968,1326,187,1264,246,1946,119,1254,205,1201,312,1302,311,1366,317,1138,180,1383,273,371,624,1854,369,1472,361
C4,1718891301667087904,1326,187,1266,247,1950,114,1254,204,1219,309,1302,313,1365,320,1139,173,1379,271,360,619,1839,373,1475,355
C4,1718891301767087920,1325,187,1267,246,1953,112,1252,204,1223,307,1304,313,1363,318,1147,125,1377,269,356,619,1831,373,1476,344
C4,1718891301867087880,1325,187,1268,245,1953,108,1251,204,1232,309,1306,311,1365,321,1147,106,1377,269,357,618,1817,371,1477,336
C4,1718891301967087808,1325,187,1267,245,1958,107,1250,205,1250,321,1306,305,1365,320,1147,81,1375,267,351,616,1806,369,1478,326
C4,1718891302067087808,1325,188,1267,244,1949,109,1246,202,1267,331,1309,301,1364,318,1145,78,1377,266,337,616,1787,370,1478,325
C4,1718891302167087824,1326,189,1266,244,1950,109,1244,200,1271,341,1309,297,1365,321,1144,77,1377,265,331,617,1768,372,1477,320
C4,1718891302267087744,1329,189,1268,243,1954,108,1248,198,1271,347,1307,299,1366,320,1145,77,1377,264,329,619,1745,377,1481,305
C4,1718891302367087728,1333,187,1264,243,1962,107,1239,198,1289,368,1305,299,1372,328,1144,77,1374,263,328,621,1725,382,1489,285
C4,1718891302467087656,1329,185,1262,245,1962,107,1234,198,1299,372,1304,298,1378,331,1145,77,1374,261,329,622,1703,384,1496,266
C4,1718891302567087672,1323,185,1262,244,1956,111,1242,196,1304,375,1304,299,1381,336,1144,75,1373,260,328,621,1689,387,1495,261
C4,1718891302667087576,1320,186,1260,243,1960,115,1241,197,1308,378,1303,301,1382,338,1143,74,1371,259,330,623,1666,387,1496,254
C4,1718891302767087592,1306,183,1262,243,1963,116,1235,203,1312,380,1303,300,1384,341,1141,71,1369,257,328,624,1645,388,1499,250
C4,1718891302867087584,1291,183,1264,243,1963,113,1231,205,1319,381,1302,300,1392,335,1142,72,1369,257,317,624,1630,387,1500,250
C4,1718891302967087472,1290,188,1262,244,1962,112,1230,205,1319,381,1301,300,1396,333,1143,72,1370,257,308,623,1613,387,1501,248
C4,1718891303067087448,1291,184,1261,244,1961,111,1232,202,1317,380,1301,300,1407,328,1143,72,1370,258,311,621,1601,386,1502,246
C4,1718891303167087416,1291,183,1262,244,1972,112,1232,201,1308,376,1301,300,1414,323,1143,72,1372,260,312,622,1592,387,1502,245
C4,1718891303267087368,1292,183,1262,244,1975,113,1233,200,1305,375,1302,300,1420,318,1144,73,1370,259,313,621,1586,386,1501,245
C4,1718891303367087296,1292,183,1262,245,1977,113,1233,200,1305,383,1302,300,1421,316,1144,74,1370,258,313,619,1583,386,1501,245
C4,1718891303467087256,1292,182,1262,246,1971,112,1233,199,1303,386,1300,303,1421,316,1144,75,1371,258,310,618,1576,386,1500,244
C4,1718891303567087296,1292,181,1263,247,1974,112,1233,200,1299,411,1301,303,1421,317,1140,75,1371,258,307,619,1570,384,1499,244
C4,1718891303667087240,1292,180,1264,247,1977,112,1233,200,1294,424,1300,303,1425,312,1141,76,1371,258,305,619,1567,382,1499,244
C4,1718891303767087160,1292,180,1265,247,1978,111,1234,200,1294,435,1301,301,1427,307,1139,77,1370,256,305,620,1565,381,1498,244
C4,1718891303867087088,1291,180,1265,247,1975,109,1235,201,1291,440,1301,301,1428,302,1132,77,1369,255,301,620,1561,380,1498,244
C4,1718891303967087088,1291,180,1264,247,1976,108,1236,201,1289,446,1301,302,1434,277,1122,76,1369,257,291,622,1557,379,1498,243
C4,1718891304067087024,1292,180,1264,246,1974,107,1237,201,1289,455,1302,301,1442,257,1112,74,1371,258,286,622,1544,376,1498,244
C4,1718891304167086992,1292,180,1264,246,1973,107,1236,199,1290,461,1302,300,1446,245,1115,73,1376,261,282,623,1536,374,1497,244
C4,1718891304267086976,1293,179,1264,246,1970,108,1236,199,1294,470,1302,300,1448,240,1111,73,1376,260,272,625,1533,373,1497,244
C4,1718891304367086920,1293,179,1265,245,1967,115,1236,198,1296,475,1302,298,1448,237,1088,72,1375,260,260,630,1532,371,1497,244
C4,1718891304467086904,1292,179,1265,245,1963,122,1235,197,1295,477,1303,297,1448,236,1073,71,1376,259,257,631,1530,370,1497,245
C4,1718891304567086952,1292,179,1266,245,1966,129,1236,196,1293,476,1303,296,1448,236,1055,75,1376,259,260,627,1531,370,1497,247
C4,1718891304667086856,1292,178,1266,245,1965,137,1235,197,1289,473,1304,296,1448,236,1033,79,1373,257,258,629,1529,367,1496,247
C4,1718891304767086848,1293,179,1267,245,1957,150,1236,198,1288,472,1304,295,1448,237,1004,82,1372,259,255,629,1527,364,1497,246
C4,1718891304867086736,1293,181,1265,246,1946,180,1236,200,1289,465,1304,296,1448,238,985,84,1369,258,235,634,1526,364,1497,246
C4,1718891304967086736,1293,182,1266,246,1946,197,1237,203,1295,458,1304,296,1446,240,948,87,1369,259,221,632,1523,362,1497,246
C4,1718891305067086744,1289,183,1260,254,1946,209,1266,232,1304,450,1301,302,1441,234,927,84,1368,258,215,629,1521,362,1496,248
C4,1718891305167086728,1292,181,1266,241,1942,221,1227,212,1304,446,1300,303,1440,233,887,94,1368,259,206,621,1521,361,1495,249
C4,1718891305267086608,1297,179,1268,241,1938,238,1230,211,1308,437,1302,303,1440,233,840,96,1370,261,201,590,1520,360,1495,248
C4,1718891305367086552,1297,179,1267,241,1937,245,1231,211,1315,427,1303,302,1440,234,805,95,1369,258,202,569,1521,361,1495,249
C4,1718891305467086512,1297,179,1268,242,1936,255,1230,211,1324,418,1301,301,1441,237,781,97,1369,257,203,543,1525,364,1495,248
C4,1718891305567086496,1297,179,1271,246,1934,265,1235,214,1331,409,1303,302,1443,240,754,95,1370,257,189,525,1529,368,1495,248
C4,1718891305667086496,1296,178,1255,246,1926,282,1235,211,1340,401,1303,301,1441,237,739,96,1372,257,171,500,1529,371,1496,246
C4,1718891305767086416,1300,173,1261,245,1926,291,1237,210,1347,393,1307,302,1439,238,721,93,1369,252,170,490,1528,373,1496,245
C4,1718891305867086360,1307,168,1274,235,1927,299,1230,210,1356,383,1312,302,1439,238,707,89,1369,253,162,481,1526,374,1496,245
C4,1718891305967086416,1307,169,1279,233,1930,305,1235,209,1367,370,1321,305,1438,234,687,88,1371,255,153,466,1526,375,1496,245
C4,1718891306067086288,1307,172,1249,259,1933,310,1267,219,1369,366,1323,308,1438,232,663,89,1371,254,150,453,1526,375,1496,244
C4,1718891306167086264,1306,173,1257,262,1934,316,1271,221,1376,362,1321,311,1432,225,647,90,1372,254,147,452,1528,375,1496,244
C4,1718891306267086224,1304,174,1276,281,1932,319,1269,224,1383,362,1333,317,1428,220,629,89,1372,254,143,428,1533,376,1496,244
C4,1718891306367086176,1305,174,1286,303,1930,320,1267,226,1386,361,1346,317,1426,218,612,85,1371,254,145,409,1537,377,1496,244
C4,1718891306467086184,1305,174,1292,327,1929,321,1268,226,1398,359,1357,319,1425,217,596,87,1370,250,146,383,1544,378,1497,244
C4,1718891306567086104,1307,173,1293,343,1931,325,1267,226,1421,362,1370,321,1425,217,577,86,1368,246,149,361,1546,380,1497,243
C4,1718891306667086064,1307,173,1299,370,1931,326,1270,223,1444,374,1381,322,1428,218,562,84,1367,250,147,355,1547,380,1497,243
C4,1718891306767086128,1311,168,1296,380,1930,330,1269,224,1461,387,1387,321,1430,219,553,80,1364,253,146,347,1548,382,1497,243
C4,1718891306867086024,1317,169,1295,388,1929,332,1272,229,1472,392,1389,319,1434,220,540,77,1365,258,148,340,1550,383,1496,243
C4,1718891306967085968,1319,171,1297,387,1930,335,1282,232,1484,401,1388,319,1436,202,536,79,1366,257,149,318,1551,383,1497,243
C4,1718891307067085976,1322,173,1297,389,1933,341,1288,235,1497,412,1394,317,1447,163,532,79,1369,257,152,310,1550,382,1497,243
C4,1718891307167085872,1322,173,1297,395,1938,343,1290,240,1520,428,1403,315,1459,141,529,78,1371,258,152,307,1550,381,1497,244
C4,1718891307267085864,1321,172,1297,399,1940,344,1286,246,1527,433,1406,314,1484,125,529,78,1365,253,152,303,1550,382,1497,244
C4,1718891307367085880,1320,173,1298,398,1942,344,1281,245,1536,437,1412,313,1522,107,527,77,1366,254,153,300,1549,383,1497,244
C4,1718891307467085840,1321,173,1298,397,1949,349,1282,245,1558,442,1412,316,1557,101,526,77,1366,255,153,298,1550,383,1497,243
C4,1718891307567085768,1319,172,1299,398,1953,353,1285,244,1587,444,1414,318,1589,100,526,77,1364,254,153,300,1547,385,1497,245
C4,1718891307667085800,1321,174,1300,404,1958,361,1293,249,1613,445,1428,321,1614,99,525,76,1366,257,152,302,1550,384,1497,243
C4,1718891307767085648,1321,175,1299,410,1957,365,1298,257,1649,447,1438,321,1634,98,524,76,1369,258,152,302,1548,385,1498,242
C4,1718891307867085616,1322,176,1299,429,1955,364,1304,265,1681,447,1446,325,1642,100,523,75,1371,260,152,302,1550,382,1497,241
C4,1718891307967085592,1325,174,1300,435,1955,364,1306,274,1709,451,1451,329,1665,113,521,75,1373,262,153,303,1547,379,1497,241
C4,1718891308067085616,1327,177,1299,440,1954,364,1306,290,1732,454,1456,332,1694,134,519,74,1374,262,152,310,1548,379,1497,240
C4,1718891308167085600,1332,187,1296,452,1955,365,1311,307,1753,455,1453,327,1738,162,518,74,1375,261,156,312,1545,378,1497,235
C4,1718891308267085464,1332,190,1295,461,1955,364,1313,320,1771,454,1451,323,1749,177,519,74,1379,265,157,314,1546,378,1499,231
C4,1718891308367085488,1331,194,1301,471,1954,364,1312,333,1779,455,1456,322,1749,178,518,74,1379,268,161,303,1546,378,1501,231
C4,1718891308467085464,1334,196,1308,481,1955,365,1312,343,1780,455,1467,313,1755,192,518,74,1380,268,167,298,1544,377,1503,225
C4,1718891308567085384,1331,194,1314,489,1958,368,1314,352,1779,455,1470,308,1759,199,517,74,1382,268,170,295,1539,375,1502,212
C4,1718891308667085400,1329,190,1318,495,1958,370,1321,355,1779,455,1469,307,1768,222,517,73,1381,267,171,293,1540,375,1499,212
C4,1718891308767085272,1332,195,1339,515,1959,370,1330,353,1781,455,1470,303,1773,246,517,73,1382,268,179,291,1539,375,1494,211
C4,1718891308867085328,1335,197,1358,534,1964,373,1342,353,1783,455,1465,296,1766,272,517,73,1382,270,191,287,1539,375,1481,201
C4,1718891308967085272,1333,193,1384,551,1966,376,1357,355,1792,455,1461,281,1760,291,517,73,1382,268,200,275,1539,374,1478,198
C4,1718891309067085160,1326,185,1408,562,1970,378,1366,354,1806,455,1455,261,1758,294,516,71,1380,264,206,271,1536,372,1458,187
C4,1718891309167085248,1325,187,1423,568,1969,377,1373,353,1822,457,1445,248,1759,293,517,71,1379,263,210,267,1537,373,1446,183
C4,1718891309267085152,1327,186,1445,571,1972,377,1379,346,1838,457,1436,235,1758,298,518,71,1377,261,214,264,1540,374,1429,177
C4,1718891309367085064,1326,183,1462,573,1974,379,1385,340,1856,458,1417,219,1758,308,517,71,1374,256,221,259,1538,375,1422,174
C4,1718891309467085048,1321,178,1492,578,1973,382,1393,334,1868,457,1414,218,1755,316,515,70,1376,257,228,255,1532,377,1425,174
C4,1718891309567085064,1315,186,1510,584,1973,383,1414,315,1876,455,1415,222,1744,346,513,70,1382,266,235,251,1519,377,1423,175
C4,1718891309667085000,1305,179,1542,592,1973,382,1420,307,1880,454,1400,218,1730,359,512,71,1392,262,238,244,1508,373,1420,177
C4,1718891309767084896,1320,170,1559,599,1973,383,1434,297,1879,454,1394,216,1706,373,511,70,1392,285,243,238,1505,370,1420,180
C4,1718891309867084960,1318,168,1595,620,1973,383,1439,293,1877,455,1375,218,1679,383,512,70,1453,255,248,229,1500,366,1427,180
C4,1718891309967084848,1321,166,1617,637,1973,383,1463,289,1876,455,1343,218,1663,388,512,70,1495,294,246,235,1504,367,1428,178
C4,1718891310067084888,1316,164,1631,648,1973,384,1463,301,1877,454,1326,220,1652,391,515,70,1524,296,249,235,1506,368,1429,179
C4,1718891310167084784,1314,165,1641,658,1973,385,1476,266,1876,454,1311,219,1646,391,516,70,1534,296,249,235,1506,367,1427,180
C4,1718891310267084744,1312,165,1653,664,1974,386,1479,248,1876,454,1297,216,1637,387,517,70,1535,296,250,236,1504,365,1427,180
C4,1718891310367084720,1316,167,1661,666,1973,385,1483,242,1878,453,1292,217,1637,386,515,70,1546,312,249,237,1505,362,1428,180
C4,1718891310467084720,1317,167,1658,665,1973,386,1478,252,1877,452,1288,216,1632,385,511,71,1558,333,250,237,1497,359,1425,178
C4,1718891310567084704,1318,166,1660,665,1973,386,1483,251,1875,452,1286,213,1629,386,506,72,1575,354,250,236,1494,358,1424,179
C4,1718891310667084632,1319,165,1661,665,1973,386,1484,244,1875,452,1288,213,1618,431,499,73,1590,377,250,236,1486,356,1423,179
C4,1718891310767084568,1319,164,1662,666,1973,385,1484,245,1875,452,1288,213,1554,385,495,73,1611,408,252,236,1482,355,1424,179
C4,1718891310867084504,1318,165,1662,666,1973,385,1487,245,1874,452,1285,214,1580,383,478,71,1634,435,267,210,1476,350,1423,179
C4,1718891310967084456,1317,167,1662,666,1973,385,1489,244,1875,452,1280,215,1576,383,460,69,1656,437,273,201,1472,346,1423,179
C4,1718891311067084480,1318,167,1662,666,1973,386,1489,245,1880,452,1280,213,1574,384,419,84,1691,441,273,197,1468,343,1423,178
C4,1718891311167084416,1318,166,1663,666,1973,386,1487,244,1892,449,1278,211,1575,384,408,89,1716,445,279,193,1462,342,1424,179
C4,1718891311267084416,1318,166,1662,666,1973,387,1483,245,1900,445,1278,210,1573,386,443,69,1742,447,280,196,1459,341,1423,179
C4,1718891311367084320,1318,167,1663,666,1973,387,1485,241,1905,442,1277,210,1565,385,448,68,1765,445,280,196,1456,339,1425,179
C4,1718891311467084360,1314,168,1663,666,1973,387,1482,240,1912,441,1277,211,1562,384,446,71,1785,443,282,192,1450,334,1428,180
C4,1718891311567084248,1313,168,1663,666,1973,387,1483,232,1916,440,1277,211,1557,385,419,85,1801,443,285,184,1445,332,1424,178
C4,1718891311667084280,1319,172,1664,667,1972,387,1492,214,1917,438,1274,212,1550,385,439,84,1813,443,288,165,1440,331,1426,178
C4,1718891311767084232,1321,180,1667,666,1972,388,1501,200,1912,438,1271,212,1544,386,439,80,1825,438,288,164,1432,331,1428,177
C4,1718891311867084224,1329,197,1675,668,1972,388,1505,197,1910,439,1266,210,1542,387,439,79,1837,435,287,165,1424,330,1426,169
C4,1718891311967084104,1340,214,1679,672,1971,387,1506,189,1910,437,1266,212,1541,387,443,82,1847,433,288,162,1412,331,1425,158
C4,1718891312067084056,1346,222,1684,678,1971,388,1499,185,1913,436,1266,215,1541,389,446,87,1856,431,292,156,1403,328,1423,144
C4,1718891312167084032,1346,225,1688,682,1972,388,1495,186,1911,436,1266,215,1548,388,443,84,1854,423,300,139,1398,325,1420,129
C4,1718891312267084040,1350,230,1692,683,1972,389,1490,185,1907,439,1268,215,1542,390,443,85,1847,404,301,136,1397,324,1416,119
C4,1718891312367083968,1352,230,1704,694,1973,389,1484,180,1909,438,1267,215,1535,391,445,85,1836,358,302,134,1397,324,1415,115
C4,1718891312467083992,1352,232,1712,698,1972,389,1483,177,1909,438,1267,213,1533,390,442,76,1810,315,301,134,1398,323,1411,108
C4,1718891312567083920,1350,234,1716,702,1973,390,1483,174,1910,439,1269,211,1530,388,448,82,1795,285,299,136,1402,324,1399,97
C4,1718891312667083864,1344,228,1715,705,1973,389,1480,171,1910,438,1268,211,1529,388,450,86,1787,265,293,148,1403,321,1383,90
C4,1718891312767083832,1345,230,1714,707,1973,389,1478,162,1910,437,1267,213,1528,389,448,87,1781,240,292,152,1407,321,1354,85
C4,1718891312867083856,1344,232,1713,707,1972,388,1467,144,1908,437,1266,215,1530,389,449,87,1774,219,295,151,1407,315,1331,89
C4,1718891312967083744,1343,229,1714,707,1972,388,1455,125,1907,436,1272,216,1531,389,455,81,1776,223,295,153,1403,309,1322,87
C4,1718891313067083736,1341,225,1717,709,1972,389,1444,116,1902,436,1263,236,1533,388,433,86,1776,216,293,151,1403,308,1317,99
C4,1718891313167083656,1343,225,1716,711,1972,388,1432,109,1898,439,1267,252,1528,387,428,86,1781,217,293,152,1402,308,1306,117
C4,1718891313267083616,1346,228,1716,713,1972,388,1421,101,1896,440,1275,268,1527,385,424,93,1780,212,292,156,1402,308,1297,127
C4,1718891313367083608,1347,232,1716,712,1972,388,1411,105,1896,438,1282,278,1523,381,419,102,1780,212,292,156,1407,313,1295,135
C4,1718891313467083632,1341,255,1714,710,1972,388,1386,115,1895,427,1284,279,1526,381,410,97,1787,219,291,157,1411,315,1292,151
C4,1718891313567083536,1338,282,1714,709,1974,390,1363,120,1894,413,1282,275,1529,381,398,99,1787,223,291,156,1414,320,1271,181
C4,1718891313667083544,1336,295,1715,709,1979,396,1344,128,1889,390,1285,261,1527,380,393,96,1791,230,291,153,1412,320,1261,192
C4,1718891313767083488,1327,284,1716,710,1979,396,1330,142,1887,377,1284,248,1524,379,386,99,1782,234,291,151,1408,318,1251,196
